3.833333333E0	3.526914594E2	-1.320765001E2
3.875000000E0	3.526791242E2	-1.320635445E2
3.916666667E0	3.527016332E2	-1.320783544E2
3.958333333E0	3.526866116E2	-1.320634919E2
4.000000000E0	3.526956830E2	-1.320690048E2
4.041666667E0	3.526811135E2	-1.320473449E2
4.083333333E0	3.526769405E2	-1.320502789E2
4.125000000E0	3.526804062E2	-1.320490278E2
4.166666667E0	3.526750287E2	-1.320346310E2
4.208333333E0	3.526762819E2	-1.320373083E2
4.250000000E0	3.526726564E2	-1.320419855E2
4.291666667E0	3.526801260E2	-1.320416341E2
4.333333333E0	3.526787498E2	-1.320386843E2
4.375000000E0	3.526744833E2	-1.320410512E2
4.416666667E0	3.526735608E2	-1.320395645E2
4.458333333E0	3.526724682E2	-1.320475219E2
4.500000000E0	3.526812147E2	-1.320499798E2
4.541666667E0	3.526691346E2	-1.320372153E2
4.583333333E0	3.526650549E2	-1.320332423E2
4.625000000E0	3.526606651E2	-1.320322115E2
4.666666667E0	3.526728896E2	-1.320291870E2
4.708333333E0	3.526777709E2	-1.320263140E2
4.750000000E0	3.526694277E2	-1.320298048E2
4.791666667E0	3.526649536E2	-1.320327258E2
4.833333333E0	3.526704594E2	-1.320255936E2
4.875000000E0	3.526657756E2	-1.320266272E2
4.916666667E0	3.526609796E2	-1.320283291E2
4.958333333E0	3.526575539E2	-1.320258385E2
5.000000000E0	3.526570093E2	-1.320222233E2
5.041666667E0	3.526549312E2	-1.320206536E2
5.083333333E0	3.526565412E2	-1.320159024E2
5.125000000E0	3.526553900E2	-1.320239743E2
5.166666667E0	3.526563548E2	-1.320242566E2
5.208333333E0	3.526598863E2	-1.320238729E2
5.250000000E0	3.526572560E2	-1.320225111E2
5.291666667E0	3.526570583E2	-1.320224441E2
5.333333333E0	3.526557735E2	-1.320197147E2
5.375000000E0	3.526535781E2	-1.320185392E2
5.416666667E0	3.526534179E2	-1.320204603E2
5.458333333E0	3.526518818E2	-1.320171795E2
5.500000000E0	3.526483219E2	-1.320222183E2
5.541666667E0	3.526489601E2	-1.320201192E2
5.583333333E0	3.526514170E2	-1.320174918E2
5.625000000E0	3.526516917E2	-1.320187215E2
5.666666667E0	3.526489545E2	-1.320238490E2
5.708333333E0	3.526506295E2	-1.320200098E2
5.750000000E0	3.526499088E2	-1.320161342E2
5.791666667E0	3.526508420E2	-1.320140315E2
5.833333333E0	3.526488079E2	-1.320151152E2
5.875000000E0	3.526481489E2	-1.320128311E2
5.916666667E0	3.526441009E2	-1.320147322E2
5.958333333E0	3.526412136E2	-1.320159685E2
6.000000000E0	3.526506630E2	-1.320098112E2
6.041666667E0	3.526516977E2	-1.320123910E2
6.083333333E0	3.526483687E2	-1.320165135E2
6.125000000E0	3.526420402E2	-1.320172129E2
6.166666667E0	3.526458979E2	-1.320203868E2
6.208333333E0	3.526450517E2	-1.320204503E2
6.250000000E0	3.526445185E2	-1.320183461E2
6.291666667E0	3.526442499E2	-1.320182923E2
6.333333333E0	3.526433046E2	-1.320212724E2
6.375000000E0	3.526444279E2	-1.320217648E2
6.416666667E0	3.526460923E2	-1.320174896E2
6.458333333E0	3.526447887E2	-1.320134670E2
6.500000000E0	3.526442388E2	-1.320144702E2
6.541666667E0	3.526434864E2	-1.320137180E2
6.583333333E0	3.526428183E2	-1.320217032E2
6.625000000E0	3.526427237E2	-1.320206059E2
6.666666667E0	3.526426106E2	-1.320185858E2
6.708333333E0	3.526479033E2	-1.320152184E2
6.750000000E0	3.526459738E2	-1.320138690E2
6.791666667E0	3.526467322E2	-1.320089857E2
6.833333333E0	3.526427441E2	-1.320119792E2
6.875000000E0	3.526456716E2	-1.320119814E2
6.916666667E0	3.526433927E2	-1.320175260E2
6.958333333E0	3.526439093E2	-1.320169587E2
7.000000000E0	3.526472457E2	-1.320060538E2
7.041666667E0	3.526456254E2	-1.320085324E2
7.083333333E0	3.526456994E2	-1.320142648E2
7.125000000E0	3.526477529E2	-1.320105029E2
7.166666667E0	3.526453737E2	-1.320138811E2
7.208333333E0	3.526443992E2	-1.320166148E2
7.250000000E0	3.526434893E2	-1.320188674E2
7.291666667E0	3.526436059E2	-1.320233287E2
7.333333333E0	3.526447546E2	-1.320196754E2
7.375000000E0	3.526430882E2	-1.320185558E2
7.416666667E0	3.526434573E2	-1.320205861E2
7.458333333E0	3.526423100E2	-1.320154762E2
7.500000000E0	3.526364949E2	-1.319959263E2
7.541666667E0	3.526387745E2	-1.320044883E2
7.583333333E0	3.526409991E2	-1.320104303E2
7.625000000E0	3.526402406E2	-1.320138240E2
7.666666667E0	3.526471698E2	-1.320148183E2
7.708333333E0	3.526493057E2	-1.320158599E2
7.750000000E0	3.526508517E2	-1.320176451E2
7.791666667E0	3.526512980E2	-1.320162220E2
7.833333333E0	3.526469960E2	-1.320204608E2
7.875000000E0	3.526420403E2	-1.320207880E2
7.916666667E0	3.526428003E2	-1.320225162E2
7.958333333E0	3.526389185E2	-1.320143085E2
8.000000000E0	3.526368753E2	-1.320087659E2
8.041666667E0	3.526396264E2	-1.320085206E2
8.083333333E0	3.526445927E2	-1.320101600E2
8.125000000E0	3.526426442E2	-1.320127105E2
8.166666667E0	3.526502439E2	-1.320090210E2
8.208333333E0	3.526486165E2	-1.320109462E2
8.250000000E0	3.526494689E2	-1.320162224E2
8.291666667E0	3.526483404E2	-1.320165301E2
8.333333333E0	3.526438163E2	-1.320160754E2
8.375000000E0	3.526419545E2	-1.320227190E2
8.416666667E0	3.526440837E2	-1.320217387E2
8.458333333E0	3.526459825E2	-1.320211462E2
8.500000000E0	3.526499521E2	-1.320149014E2
8.541666667E0	3.526493108E2	-1.320196137E2
8.583333333E0	3.526483959E2	-1.320222410E2
8.625000000E0	3.526456526E2	-1.320194841E2
8.666666667E0	3.526428846E2	-1.320171569E2
8.708333333E0	3.526473374E2	-1.320186062E2
8.750000000E0	3.526466733E2	-1.320112526E2
8.791666667E0	3.526487275E2	-1.320113156E2
8.833333333E0	3.526495935E2	-1.320153416E2
8.875000000E0	3.526497169E2	-1.320178063E2
8.916666667E0	3.526493623E2	-1.320166551E2
8.958333333E0	3.526484419E2	-1.320167310E2
9.000000000E0	3.526430461E2	-1.320228677E2
9.041666667E0	3.526534576E2	-1.320175208E2
9.083333333E0	3.526497507E2	-1.320201961E2
9.125000000E0	3.526486520E2	-1.320215619E2
9.166666667E0	3.526504408E2	-1.320233985E2
9.208333333E0	3.526498133E2	-1.320222548E2
9.250000000E0	3.526511206E2	-1.320193101E2
9.291666667E0	3.526491676E2	-1.320212767E2
9.333333333E0	3.526513961E2	-1.320210128E2
9.375000000E0	3.526522654E2	-1.320219969E2
9.416666667E0	3.526536694E2	-1.320207491E2
9.458333333E0	3.526514688E2	-1.320177573E2
9.500000000E0	3.526542213E2	-1.320243977E2
9.541666667E0	3.526500948E2	-1.320233542E2
9.583333333E0	3.526514633E2	-1.320219273E2
9.625000000E0	3.526557007E2	-1.320182975E2
9.666666667E0	3.526511472E2	-1.320114178E2
9.708333333E0	3.526478167E2	-1.320098201E2
9.750000000E0	3.526457017E2	-1.320104732E2
9.791666667E0	3.526470813E2	-1.320088020E2
9.833333333E0	3.526477341E2	-1.320105732E2
9.875000000E0	3.526527671E2	-1.320115210E2
9.916666667E0	3.526479432E2	-1.320174920E2
9.958333333E0	3.526486349E2	-1.320149895E2
1.000000000E1	3.526512983E2	-1.320222115E2
1.004166667E1	3.526515559E2	-1.320205131E2
1.008333333E1	3.526520129E2	-1.320193455E2
1.012500000E1	3.526551215E2	-1.320203160E2
1.016666667E1	3.526514358E2	-1.320235587E2
1.020833333E1	3.526555158E2	-1.320184843E2
1.025000000E1	3.526534650E2	-1.320184147E2
1.029166667E1	3.526519458E2	-1.320190101E2
1.033333333E1	3.526507665E2	-1.320233388E2
1.037500000E1	3.526505312E2	-1.320287910E2
1.041666667E1	3.526499579E2	-1.320196420E2
1.045833333E1	3.526523733E2	-1.320147565E2
1.050000000E1	3.526478626E2	-1.320251642E2
1.054166667E1	3.526396126E2	-1.320157337E2
1.058333333E1	3.526460180E2	-1.320159164E2
